"딸",""
"딸기",""
"딸아이",""
"땀",""
"땅",""
"땅바닥",""
"땅속",""
"땅콩",""
"때","시간"
"때","더러운 물질"
"때때로",""
"때로",""
"때리다",""
"때문",""
"땜","때문"
"떠나가다",""
"떠나다",""
"떠나오다",""
"떠들다","말하다"
"떠들썩하다","떠들다"
"떠오르다",""
"떠올리다",""
"떡",""
"떡국",""
"떡볶이",""
"떨다",""
"떨리다","흔들리다"
"떨어뜨리다",""
"떨어지다",""
"떼","양 ~"
"떼다",""
"또",""
"또는",""
"또다시",""
"또한",""
"똑같다",""
"똑같이",""
"똑똑하다",""
"똑바로",""
"뚜껑",""
"뚫다",""
"뚱뚱하다",""
"뛰놀다",""
"뛰다","심장이 ~"
"뛰다","빨리 나아가다"
"뛰어가다",""
"뛰어나가다",""
"뛰어나다",""
"뛰어나오다",""
"뛰어내리다",""
"뛰어넘다",""
"뛰어놀다",""
"뛰어다니다",""
"뛰어들다",""
"뛰어오다",""
"뛰어오르다",""
"뜨겁다",""
"뜨다","솟아오르다"
"뜨다","떠나다"
"뜨다","눈을 ~"
"뜯다",""
"뜰",""
"뜻",""
"뜻대로",""
"뜻밖",""
"뜻밖에",""
"뜻하다",""
"띄다","눈에 ~"
"띄우다","배를 ~"
"라디오","radio"
"라면","&일ramen"
"라운드","round"
"라이벌","rival"
"라이터","lighter"
"라인","line"
"라켓","racket"
"러시아","Russia"
"런던","London"
"레몬","lemon"
"레스토랑","&프restaurant"
"레이저","laser"
"레저","leisure"
"렌즈","lens"
"로봇","robot"
"로터리","rotary"
"리","里"
"리그","league"
"리듬","rhythm"
"리터","liter"
"마구",""
"마누라",""
"마늘",""
"마당",""
"마당",""
"마디",""
"마땅하다",""
"마라톤","marathon"
"마련",""
"마련",""
"마련되다",""
"마련하다",""
"마루","~를 닦다"
"마르다",""
"마리",""
"마무리",""
"마사지","massage"
"마시다",""
"마약","痲藥"
"마요네즈","&프mayonnaise"
"마을",""
"마음",""
"마음가짐",""
"마음껏",""
"마음대로",""
"마음먹다",""
"마음속",""
"마음씨",""
"마이크","mike"
"마주",""
"마주치다",""
"마중",""
"마지막",""
"마찬가지",""
"마찰","摩擦"
"마치",""
"마치다",""
"마침",""
"마침내",""
"마크","mark"
"마흔",""
"막","바로 지금"
"막","마구"
"막걸리",""
"막내",""
"막다",""
"막상",""
"막히다",""
"만","십 년 ~에"
"만","화를 낼 ~도 하다"
"만","萬"
"만","萬"
"만","滿. ~ 3개월"
"만나다",""
"만남",""
"만두","饅頭"
"만들다",""
"만들어지다",""
"만만하다","대적할 만함"
"만세","萬歲"
"만약","萬若"
"만일","萬一"
"만점","滿點"
"만족","滿足"
"만족스럽다","滿足-"
"만족하다","滿足-"
"만족하다","滿足-"
"만지다",""
"만큼",""
"만하다",""
"만화","漫畵"
"만화가","漫畵家"
"많다",""
"많아지다",""
"많이",""
"말","~과 글"
"말","동물"
"말","末"
"말기","末期"
"말다","감다"
"말다","그만두다"
"말다",""
"말리다","싸움을 ~"
"말리다","빨래를 ~"
"말씀",""
"말씀드리다",""
"말씀하다",""
"말없이",""
"말투","-套"
"말하다",""
"맑다",""
"맘","마음"
"맘대로","마음대로"
"맛",""
"맛보다",""
"맛없다",""
"맛있다",""
"망설이다",""
"망원경","望遠鏡"
"망치다",""
"망하다","亡-"
"맞다","답이 ~"
"맞다","손님을 ~"
"맞다","매를 ~"
"맞서다",""
"맞은편","-便"
"맞이하다",""
"맞추다",""
"맡기다",""
"맡다","담임을 ~"
"맡다","냄새를 ~"
"매","~를 맞다"
"매너","manner"
"매년","每年"
"매다","끈을 ~"
"매달","每-"
"매달다",""
"매달리다",""
"매력","魅力"
"매번","每番"
"매스컴","mass communication"
"매우",""
"매일","每日"
"매일","每日"
"매장","賣場"
"매주","每週"
"매체","媒體"
"맥주","麥酒"
"맨",""
"맵다",""
"맺다",""
"머리",""
"머리말",""
"머리카락",""
"머리칼",""
"머릿속",""
"머무르다",""
"머물다",""
"먹고살다",""
"먹다","귀를 ~"
"먹다","잊어 ~"
"먹다","밥을 ~"
"먹이",""
"먹이다",""
"먹히다",""
"먼저",""
"먼지",""
"멀다","갈 길이 ~"
"멀리",""
"멀어지다",""
"멈추다",""
"멋",""
"멋있다",""
"멋지다",""
"멍멍",""
"멎다",""
"메뉴","menu"
"메다","총을 ~"
"메모","memo"
"메시지","message"
"메우다","메다'의 사동사"
"메일","mail"
"며느리",""
"며칠",""
"면","面. 행정 단위"
"면","面. 양쪽 ~"
"면","綿"
"면담","面談"
"면적","面積"
"면접","面接"
"면하다","免-"
"멸치",""
"명","名. 한 ~"
"명단","名單"
"명령","命令"
"명령어","命令語"
"명예","名譽"
"명의","名義"
"명절","名節"
"명칭","名稱"
"명함","名銜"
"명확하다","明確-"
"몇",""
"몇",""
"몇몇",""
"몇십",""
"모","某"
"모","某"
"모금","한 ~"
"모기",""
"모니터","monitor"
"모델","model"
"모두",""
"모두",""
"모든",""
"모래",""
"모레",""
"모르다",""
"모범","模範"
"모색하다","摸索-"
"모습",""
"모시다",""
"모양","模樣"
"모양","模樣"
"모여들다",""
"모으다",""
"모이다",""
"모임",""
"모자","帽子"
"모자라다",""
"모조리",""
"모집","募集"
"모집하다","募集-"
"모처럼",""
"모퉁이",""
"목",""
"목걸이",""
"목록","目錄"
"목사","牧師"
"목소리",""
"목숨",""
"목요일","木曜日"
"목욕","沐浴"
"목욕탕","沐浴湯"
"목적","目的"
"목표","目標"
"몰다",""
"몰래",""
"몰려들다",""
"몰려오다",""
"몸",""
"몸매",""
"몸무게",""
"몸살","~이 걸리다"
"몸속",""
"몸짓",""
"몸통",""
"몹시",""
"못","벽에 ~을 박다"
"못",""
"못되다",""
"못생기다",""
"못지않다",""
"못하다",""
"못하다",""
"못하다",""
"묘사","描寫"
"묘사하다","描寫-"
"무","식물"
"무","無"
"무겁다",""
"무게",""
"무관심","無關心"
"무관심하다","無關心-"
"무궁화","無窮花"
"무기","武器"
"무너지다",""
"무늬",""
"무대","舞臺"
"무더위",""
"무덤",""
"무덥다",""
"무려","無慮"
"무렵",""
"무료","無料"
"무릎",""
"무리","~를 이루다"
"무리","無理"
"무리하다","無理-"
"무사하다","無事-"
"무섭다",""
"무슨",""
"무시하다","無視-"
"무어",""
"무엇",""
"무역","貿易"
"무용","舞踊"
"무용가","舞踊家"
"무의미하다","無意味-"
"무조건","無條件"
"무지개",""
"무책임하다","無責任-"
"무척",""
"묵다","오래된 상태"
"묵다","머무르다"
"묶다",""
"묶이다",""
"문","門"
"문구","文句"
"문득",""
"문밖","門-"
"문법","文法"
"문서","文書"
"문자","文字"
"문장","文章"
"문제","問題"
"문제되다","問題-"
"문제점","問題點"
"문학","文學"
"문학적","文學的"
"문화","文化"
"문화재","文化財"
"문화적","文化的"
"묻다","옷에 흙이 ~"
"묻다","시체를 ~"
"묻다","길을 ~"
"묻히다","옷에 흙을 ~"
"묻히다","땅에 ~"
"물","바닷~"
"물가","物價"
"물건","物件"
"물결",""
"물고기",""
"물기","-氣"
"물다","담배를 ~"
"물러나다",""
"물론","勿論"
"물론","勿論"
"물리학","物理學"
"물속",""
"물어보다",""
"물음",""
"물질","物質"
"물질적","物質的"
"물체","物體"
"뭐",""
"뭐",""
"뭘",""
"뭣",""
"미","美"
"미국","美國"
"미끄러지다",""
"미끄럽다",""
"미니","mini"
"미디어","media"
"미래","未來"
"미루다",""
"미리",""
"미만","未滿"
"미사일","missile"
"미소","微笑"
"미술","美術"
"미술관","美術館"
"미스","Miss"
"미안하다","未安-"
"미역",""
"미용실","美容室"
"미움",""
"미워하다",""
"미인","美人"
"미처",""
"미치다","정신에 이상이 생기다"
"미치다","닿다"
"미터","meter"
"미팅","meeting"
"미혼","未婚"
"민간","民間"
"민속","民俗"
"민족","民族"
"민주","民主"
"민주주의","民主主義"
"민주화","民主化"
"믿다",""
"믿어지다",""
"믿음",""
"밀가루",""
"밀다",""
"밀리다","방세가 ~"
"밀리미터","millimeter"
"밀접하다","密接-"
"밉다",""
"및",""
"밑",""
"밑바닥",""
"바",""
"바","bar"
"바가지",""
"바구니",""
"바깥",""
"바깥쪽",""
"바꾸다",""
"바뀌다",""
"바나나","banana"
"바늘",""
"바다",""
"바닥",""
"바닷가",""
"바닷물",""
"바라다",""
"바라보다",""
"바람","눈이 오는 ~에"
"바람","~이 불다"
"바람","소원"
"바람직하다",""
"바로",""
"바로잡다",""
"바르다","벽지를 ~"
"바르다","굽은 데가 없다"
"바보",""
"바쁘다",""
"바싹",""
"바위",""
"바이러스","virus"
"바이올린","violin"
"바지",""
"바치다","드리다"
"바퀴","수레 ~"
"바퀴","네 ~"
"바탕",""
"박","泊"
"박다",""
"박물관","博物館"
"박사","博士"
"박수","拍手"
"박스","box"
"박히다",""
"밖",""
"반","半"
"반","班"
"반갑다",""
"반기다",""
"반대","反對"
"반대편","反對便"
"반대하다","反對-"
"반드시",""
"반말","半-"
"반면","反面"
"반발","反撥"
"반복되다","反復-"
"반복하다","反復-"
"반성","反省"
"반성하다","反省-"
"반영하다","反映-"
"반응","反應"
"반장","班長"
"반죽",""
"반지","半指"
"반짝거리다",""
"반짝이다",""
"반찬","飯饌"
"반하다","反-"
"받다","선물을 ~"
"받아들이다",""
"받침",""
"발","신체의 일부"
"발가락",""
"발걸음",""
"발견","發見"
"발견되다","發見-"
"발견하다","發見-"
"발길",""
"발끝",""
"발달","發達"
"발달되다","發達-"
"발달하다","發達-"
"발등",""
"발레","&프ballet"
"발목",""
"발바닥",""
"발생","發生"
"발생하다","發生-"
"발음","發音"
"발음하다","發音-"
"발자국",""
"발전","發展"
"발전","發電"
"발전되다","發展-"
"발전하다","發展-"
"발톱",""
"발표","發表"
"발표되다","發表-"
"발표하다","發表-"
"발휘하다","發揮-"
"밝다",""
"밝다",""
"밝아지다",""
"밝혀내다",""
"밝혀지다",""
"밝히다",""
"밟다",""
"밤","어두운 때"
"밤","열매"
"밤낮",""
"밤늦다",""
"밤새","~ 안녕하셨습니까"
"밤새다",""
"밤새우다",""
"밤색","-色"
"밤중","-中"
"밤하늘",""
"밥","~을 먹다"
"밥그릇",""
"밥맛",""
"밥상","-床"
"밥솥",""
"방","房"
"방금","方今"
"방면","方面"
"방문","房門"
"방문","訪問"
"방문하다","訪問-"
"방바닥","房-"
"방법","方法"
"방송","放送"
"방송국","放送局"
"방송사","放送社"
"방송하다","放送-"
"방식","方式"
"방안","方案"
"방울","물~"
"방울","~이 울리다"
"방지","防止"
"방지하다","防止-"
"방학","放學"
"방해","妨害"
"방해하다","妨害-"
"방향","方向"
"밭",""
"배","신체의 일부"
"배","~를 띄우다"
"배","열매"
"배","倍"
"배경","背景"
"배고프다",""
"배구","排球"
"배꼽",""
"배다","땀이 ~"
"배달","配達"
"배드민턴","badminton"
"배부르다",""
"배우","俳優"
"배우다",""
"배우자","配偶者"
"배추",""
"배추김치",""
"배치","配置"
"백","百"
"백","百"
"백두산","白頭山"
"백색","白色"
"백성","百姓"
"백인","白人"
"백제","百濟"
"백화점","百貨店"
"뱀",""
"뱃사람",""
"뱉다",""
"버려지다",""
"버릇",""
"버리다",""
"버리다",""
"버섯",""
"버스","bus"
"버터","butter"
"버튼","button"
"버티다",""
"번","番"
"번개",""
"번거롭다",""
"번역","飜譯"
"번역하다","飜譯-"
"번지","番地"
"번째","番-"
"번호","番號"
"벌","옷 한 ~"
"벌","곤충"
"벌","罰"
"벌금","罰金"
"벌다","돈을 ~"
"벌떡",""
"벌레",""
"벌리다","입을 ~"
"벌써",""
"벌어지다","틈이 ~"
"벌어지다","싸움이 ~"
"벌이다",""
"범위","範圍"
"범인","犯人"
"범죄","犯罪"
"법","法"
"법","法"
"법률","法律"
"법원","法院"
"법적","法的"
"법칙","法則"
"벗기다",""
"벗다",""
"베개",""
"베다","목을 ~"
"베이징(북경)","北京"
"벤치","bench"
"벨트","belt"
"벼",""
"벽","壁"
"변경","變更"
"변동","變動"
"변명","辨明"
"변신","變身"
"변하다","變-"
"변호사","辯護士"
"변화","變化"
"변화되다","變化-"
"변화하다","變化-"
"별",""
"별","別"
"별다르다","別-"
"별도","別途"
"별로","別-"
"별명","別名"
"별일","別-"
"병","病"
"병","甁"
"병들다","病-"
"병실","病室"
"병아리",""
"병원","病院"
"보고","報告"
"보고서","報告書"
"보고하다","報告-"
"보관","保管"
"보관하다","保管-"
"보내다",""
"보내오다",""
"보너스","bonus"
"보다",""
"보다",""
"보다","한층 더"
"보도","報道"
"보도되다","報道-"
"보도하다","報道-"
"보라색","-色"
"보람",""
"보름",""
"보리",""
"보살피다",""
"보상","補償"
"보수","保守"
"보수","補修"
"보수적","保守的"
"보안","保安"
"보완하다","補完-"
"보이다","보다'의 피동사"
"보이다","보다'의 사동사"
"보자기","褓-"
"보장","保障"
"보장되다","保障-"
"보장하다","保障-"
"보전","保全"
"보조","補助"
"보존","保存"
"보존하다","保存-"
"보충하다","補充-"
"보통","普通"
"보통","普通"
"보편적","普遍的"
"보험","保險"
"보호","保護"
"보호되다","保護-"
"보호하다","保護-"
"복","福"
"복도","複道"
"복사","複寫"
"복사기","複寫機"
"복사하다","複寫-"
"복숭아",""
"복습","復習"
"복습하다","復習-"
"복잡하다","複雜-"
"볶다",""
"볶음",""
"볶음밥",""
"본","本"
"본격적","本格的"
"본래","本來"
"본부","本部"
"본사","本社"
"본성","本性"
"본인","本人"
"본질","本質"
"볼","뺨"
"볼링","bowling"
"볼일",""
"볼펜","ball pen"
"봄",""
"봉사","奉仕"
"봉사하다","奉仕-"
"봉지","封紙"
"봉투","封套"
"뵈다","보이다"
"뵈다","웃어른을 보다"
"뵙다",""
"부","部"
"부","部"
"부","富"
"부근","附近"
"부끄러움",""
"부끄럽다",""
"부담","負擔"
"부담하다","負擔-"
"부대","部隊"
"부동산","不動産"
"부드럽다",""
"부딪치다",""
"부딪히다",""
"부러워하다",""
"부러지다",""
"부럽다",""
"부르다","이름을 ~"
"부르다","배가 ~"
"부모","父母"
"부모님","父母-"
"부문","部門"
"부부","夫婦"
"부분","部分"
"부분적","部分的"
"부산","釜山"
"부상","負傷"
"부서","部署"
"부서지다",""
"부엌",""
"부위","部位"
"부인","夫人"
"부인","婦人"
"부자","富者"
"부작용","副作用"
"부잣집","富者-"
"부장","部長"
"부재","不在"
"부정","不正"
"부정적","否定的"
"부정하다","否定-"
"부족","不足"
"부족","部族"
"부족하다","不足-"
"부지런하다",""
"부지런히",""
"부채",""
"부처","部處"
"부치다","편지를 ~"
"부친","父親"
"부탁","付託"
"부탁하다","付託-"
"부품","部品"
"부피",""
"부회장","副會長"
"북","北"
"북부","北部"
"북쪽","北-"
"북한","北韓"
"분","한 ~"
"분","시 ~"
"분노","憤怒"
"분량","分量"
"분리","分離"
"분리되다","分離-"
"분리하다","分離-"
"분명","分明"
"분명하다","分明-"
"분명해지다","分明-"
"분명히","分明-"
"분석","分析"
"분석하다","分析-"
"분야","分野"
"분위기","雰圍氣"
"분주하다","奔走-"
"분포하다","分布-"
"분필","粉筆"
"분홍색","粉紅色"
"불",""
"불가능하다","不可能-"
"불가피하다","不可避-"
"불고기",""
"불과","不過"
"불과하다","不過-"
"불교","佛敎"
"불구하다","不拘-"
"불꽃",""
"불다","바람이 ~"
"불러일으키다",""
"불리다","부르다'의 피동사"
"불리다","물에 ~"
"불리하다","不利-"
"불만","不滿"
"불법","不法"
"불법","佛法"
"불빛",""
"불쌍하다",""
"불안","不安"
"불안하다","不安-"
"불어오다",""
"불완전하다","不完全-"
"불이익","不利益"
"불편","不便"
"불편하다","不便-"
"불평","不平"
"불평등하다","不平等-"
"불필요하다","不必要-"
"불행","不幸"
"불행하다","不幸-"
"불확실하다","不確實-"
"붉다",""
"붐비다",""
"붓다","얼굴이 ~"
"붓다","물을 ~"
"붙다",""
"붙들다",""
"붙이다",""
"붙잡다",""
"붙잡히다",""
"브랜드","brand"
"블라우스","blouse"
"비","~가 내리다"
"비","碑"
"비교","比較"
"비교적","比較的"
"비교하다","比較-"
"비극","悲劇"
"비기다",""
"비난","非難"
"비누",""
"비닐","vinyl"
"비닐봉지","vinyl封紙"
"비다",""
"비둘기",""
"비디오","video"
"비로소",""
"비롯되다",""
"비롯하다",""
"비만","肥滿"
"비명","悲鳴"
"비밀","秘密"
"비바람",""
"비비다",""
"비빔밥",""
"비상","非常"
"비서","秘書"
"비슷하다",""
"비싸다",""
"비용","費用"
"비우다",""
"비웃다",""
"비율","比率"
"비중","比重"
"비추다",""
"비치다",""
"비키다",""
"비타민","vitamin"
"비판","批判"
"비판적","批判的"
"비판하다","批判-"
"비하다","比-"
"비행","非行"
"비행","飛行"
"비행기","飛行機"
"비행장","飛行場"
"빌다","소원을 ~"
"빌딩","building"
"빌리다",""
"빗","~으로 빗다"
"빗물",""
"빗방울",""
"빗줄기",""
"빚",""
"빛",""
"빛깔",""
"빛나다",""
"빠뜨리다",""
"빠르다",""
"빠져나가다",""
"빠져나오다",""
"빠지다","머리가 ~"
"빠지다","물에 ~"
"빨간색","-色"
"빨갛다",""
"빨다","젖을 ~"
"빨다","옷을 ~"
"빨래",""
"빨리",""
"빵",""
"빼놓다",""
"빼다","가시를 ~"
"빼앗기다",""
"빼앗다",""
"뺏다",""
"뺨",""
"뻔하다",""
"뻔하다",""
"뻗다",""
"뼈",""
"뽑다",""
"뽑히다",""
"뿌리",""
"뿌리다",""
"뿌리치다",""
"뿐",""
"사","四"
"사건","事件"
"사계절","四季節"
"사고","事故"
"사고","思考"
"사과","沙果"
"사과","謝過"
"사과하다","謝過-"
"사귀다",""
"사기","士氣"
"사나이",""
"사냥",""
"사다",""
"사들이다",""
"사라지다",""
"사람",""
"사랑",""
"사랑스럽다",""
"사랑하다",""
"사례","事例"
"사립","私立"
"사망","死亡"
"사망하다","死亡-"
"사모님","師母-"
"사무","事務"
"사무소","事務所"
"사무실","事務室"
"사무직","事務職"
"사물","事物"
"사방","四方"
"사상","史上"
"사생활","私生活"
"사설","社說"
"사소하다","些少-"
"사슴",""
"사실","事實"
"사실","事實"
"사실상","事實上"
"사십","四十"
"사업","事業"
"사업가","事業家"
"사업자","事業者"
"사용","使用"
"사용되다","使用-"
"사용자","使用者"
"사용하다","使用-"
"사원","社員"
"사월","四月"
"사위",""
"사이",""
"사이사이",""
"사이좋다",""
"사자","獅子"
"사장","社長"
"사전","事前"
"사전","辭典"
"사정","事情"
"사진","寫眞"
"사진기","寫眞機"
"사촌","四寸"
"사춘기","思春期"
"사탕","沙糖"
"사투리",""
"사표","辭表"
"사회","社會"
"사회생활","社會生活"
"사회자","司會者"
"사회적","社會的"
"사회주의","社會主義"
"사회학","社會學"
"사흘",""
"산","山"
"산길","山-"
"산부인과","産婦人科"
"산소","酸素"
"산속","山-"
"산업","産業"
"산책","散策"
"살","~을 빼다"
"살","한 ~"
"살다",""
"살리다",""
"살림",""
"살아가다",""
"살아나다",""
"살아남다",""
"살아오다",""
"살인","殺人"
"살짝",""
"살펴보다",""
"살피다",""
"삶",""
"삶다",""
"삼","三"
"삼가다",""
"삼계탕","蔘鷄湯"
"삼국","三國"
"삼다","친구로 ~"
"삼십","三十"
"삼월","三月"
"삼촌","三寸"
"삼키다",""
"상","上"
"상","床"
"상","像"
"상","賞"
"상관","相關"
"상관없다","相關-"
"상관없이","相關-"
"상금","賞金"
"상담","相談"
"상당","相當"
"상당수","相當數"
"상당하다","相當-"
"상당히","相當-"
"상대","相對"
"상대방","相對方"
"상대성","相對性"
"상대적","相對的"
"상대편","相對便"
"상류","上流"
"상반기","上半期"
"상상","想像"
"상상력","想像力"
"상상하다","想像-"
"상식","常識"
"상업","商業"
"상인","商人"
"상자","箱子"
"상점","商店"
"상징적","象徵的"
"상징하다","象徵-"
"상처","傷處"
"상추",""
"상쾌하다","爽快-"
"상태","狀態"
"상표","商標"
"상품","商品"
"상하다","傷-"
"상황","狀況"
"새","사이"
"새","날짐승"
"새",""
"새기다","문신을 ~"
"새끼","자식~"
"새다","비가 ~"
"새로",""
"새로이",""
"새롭다",""
"새벽",""
"새소리",""
"새우",""
"새우다","밤을 ~"
"새해",""
"색","色"
"색깔","色-"
"색다르다","色-"
"색연필","色鉛筆"
"샌드위치","sandwich"
"생","生"
"생각",""
"생각나다",""
"생각되다",""
"생각하다",""
"생겨나다",""
"생기","生氣"
"생기다",""
"생명","生命"
"생물","生物"
"생방송","生放送"
"생산","生産"
"생산되다","生産-"
"생산력","生産力"
"생산자","生産者"
"생산하다","生産-"
"생선","生鮮"
"생신","生辰"
"생일","生日"
"생활","生活"
"생활비","生活費"
"생활수준","生活水準"
"생활용품","生活用品"
"생활하다","生活-"
"생활환경","生活環境"
"샤워","shower"
"서구","西歐"
"서너",""
"서늘하다",""
"서다",""
"서두르다",""
"서랍",""
"서로",""
"서로",""
"서류","書類"
"서른",""
"서명","署名"
"서명하다","署名-"
"서민","庶民"
"서부","西部"
"서비스","service"
"서서히","徐徐-"
"서양","西洋"
"서양인","西洋人"
"서울",""
"서울역","-驛"
"서적","書籍"
"서점","書店"
"서쪽","西-"
"서클","circle"
"서투르다",""
"서툴다",""
"석","~ 달"
"석","席"
"석사","碩士"
"석유","石油"
"섞다",""
"섞이다",""
"선","線"
"선거","選擧"
"선명하다","鮮明-"
"선물","膳物"
"선물하다","膳物-"
"선배","先輩"
"선생","先生"
"선생님","先生-"
"선수","選手"
"선언하다","宣言-"
"선원","船員"
"선장","船長"
"선전","宣傳"
"선정하다","選定-"
"선진","先進"
"선진국","先進國"
"선택","選擇"
"선택하다","選擇-"
"선풍기","扇風機"
"선호하다","選好-"
"설거지",""
"설날",""
"설득하다","說得-"
"설렁탕","-湯"
"설립하다","設立-"
"설명","說明"
"설명되다","說明-"
"설명하다","說明-"
"설문","設問"
"설사","設使"
"설악산","雪嶽山"
"설치","設置"
"설치되다","設置-"
"설치하다","設置-"
"설탕","雪糖"
"섬",""
"섭섭하다",""
"섭씨","攝氏"
"성","姓"
"성","性"
"성","城"
"성격","性格"
"성경","聖經"
"성공","成功"
"성공적","成功的"
"성공하다","成功-"
"성당","聖堂"
"성립되다","成立-"
"성립하다","成立-"
"성명","聲明"
"성별","性別"
"성숙하다","成熟-"
"성실하다","誠實-"
"성인","成人"
"성장","成長"
"성장하다","成長-"
"성적","性的"
"성적","成績"
"성질","性質"
"성함","姓銜"
"세","~ 권"
"세","世"
"세","歲"
"세계","世界"
"세계관","世界觀"
"세계적","世界的"
"세금","稅金"
"세기","世紀"
"세다","돈을 ~"
"세다","기운이 ~"
"세대","世代"
"세련되다","洗練-"
"세로",""
"세미나","seminar"
"세상","世上"
"세상에","世上-"
"세수","洗手"
"세우다",""
"세워지다",""
"세월","歲月"
"세제","洗劑"
"세종대왕","世宗大王"
"세탁","洗濯"
"세탁기","洗濯機"
"세탁소","洗濯所"
"세트","set"
"섹시하다","sexy-"
"센터","center"
"센티미터","centimeter"
"셈",""
"셋",""
"셋째",""
"셋째",""
"소","동물"
"소개","紹介"
"소개되다","紹介-"
"소개하다","紹介-"
"소규모","小規模"
"소극적","消極的"
"소금",""
"소나기",""
"소나무",""
"소녀","少女"
"소년","少年"
"소득","所得"
"소리",""
"소리치다",""
"소망","所望"
"소매",""
"소문","所聞"
"소문나다","所聞-"
"소박하다","素朴-"
"소비","消費"
"소비자","消費者"
"소비하다","消費-"
"소설","小說"
"소설가","小說家"
"소속","所屬"
"소수","少數"
"소스","sauce"
"소시지","sausage"
"소식","消息"
"소아과","小兒科"
"소요되다","所要-"
"소용","所用"
"소용없다","所用-"
"소원","所願"
"소위","所謂"
"소유","所有"
"소유자","所有者"
"소유하다","所有-"
"소음","騷音"
"소재","素材"
"소주","燒酒"
"소중하다","所重-"
"소중히","所重-"
"소지품","所持品"
"소질","素質"
"소파","sofa"
"소포","小包"
"소풍","逍風"
"소프트웨어","software"
"소형","小型"
"소홀히","疏忽-"
"소화","消化"
"소화하다","消化-"
"속",""
"속담","俗談"
"속도","速度"
"속마음",""
"속삭이다",""
"속상하다","-傷-"
"속옷",""
"속이다",""
"속하다","屬-"
"손","신체의 일부"
"손가락",""
"손길",""
"손녀","孫女"
"손님",""
"손등",""
"손목",""
"손바닥",""
"손발",""
"손뼉",""
"손수",""
"손수건","-手巾"
"손쉽다",""
"손실","損失"
"손자","孫子"
"손잡다",""
"손잡이",""
"손질",""
"손질하다",""
"손톱",""
"손해","損害"
"솔직하다","率直-"
"솔직히","率直-"
"솜",""
"솜씨",""
"솟다",""
"송아지",""
"송이","꽃 한 ~"
"송편","松-"
"쇠",""
"쇠고기",""
"쇼","show"
"쇼핑","shopping"
"수","방법"
"수","방법"
"수","數. ~를 세다"
"수건","手巾"
"수고",""
"수고하다",""
"수년","數年"
"수단","手段"
"수도","首都"
"수도권","首都圈"
"수도꼭지","水道-"
"수돗물","水道-"
"수동적","受動的"
"수리하다","修理-"
"수만","數萬"
"수많다","數-"
"수면","睡眠"
"수명","壽命"
"수박","과일"
"수백","數百"
"수상","首相"
"수석","首席"
"수술","手術"
"수시로","隨時-"
"수십","數十"
"수업","修業"
"수업","授業"
"수없이","數-"
"수염","鬚髥"
"수영","水泳"
"수영장","水泳場"
"수요","需要"
"수요일","水曜日"
"수입","收入"
"수입","輸入"
"수입되다","輸入-"
"수입품","輸入品"
"수입하다","輸入-"
"수저",""
"수준","水準"
"수집","蒐集"
"수집하다","蒐集-"
"수천","數千"
"수출","輸出"
"수출하다","輸出-"
"수컷",""
"수표","手票"
"수필","隨筆"
"수학","修學"
"수학","數學"
"수행하다","遂行-"
"수험생","受驗生"
"수화기","受話器"
"숙녀","淑女"
"숙소","宿所"
"숙이다",""
"숙제","宿題"
"순간","瞬間"
"순간적","瞬間的"
"순서","順序"
"순수","純粹"
"순수하다","純粹-"
"순식간","瞬息間"
"순위","順位"
"순진하다","純眞-"
"순하다","順-"
"숟가락",""
"술","~을 먹다"
"술","밥 한 ~"
"술병","-甁"
"술자리",""
"술잔","-盞"
"술집",""
"숨",""
"숨기다",""
"숨다",""
"숨지다",""
"숫자","數字"
"숲",""
"쉬다","편안히 ~"
"쉬다","숨을 ~"
"쉰",""
"쉽다",""
"슈퍼마켓","supermarket"
"스님",""
"스무",""
"스물",""
"스스로",""
"스스로",""
"스승",""
"스웨터","sweater"
"스위치","switch"
"스치다","살짝 닿다"
"스케이트","skate"
"스케줄","schedule"
"스키","ski"
"스키장","ski場"
"스타","star"
"스타일","style"
"스튜디오","studio"
"스트레스","stress"
"스포츠","sports"
"슬그머니",""
"슬쩍",""
"슬퍼하다",""
"슬프다",""
"슬픔",""
"습관","習慣"
"습기","濕氣"
"승객","乘客"
"승리","勝利"
"승리하다","勝利-"
"승부","勝負"
"승용차","乘用車"
"승진","昇進"
"시","市"
"시","時"
"시","詩"
"시각","時刻"
"시각","視角"
"시간","時間"
"시간","時間"
"시계","時計"
"시골",""
"시금치",""
"시기","時期"
"시기","時機"
"시끄럽다",""
"시나리오","scenario"
"시내","市內"
"시내버스","市內bus"
"시대","時代"
"시대적","時代的"
"시댁","媤宅"
"시도","試圖"
"시도하다","試圖-"
"시들다",""
"시디","콤팩트디스크"
"시디롬","CD-ROM"
"시리즈","series"
"시멘트","cement"
"시민","市民"
"시부모","媤父母"
"시선","視線"
"시설","施設"
"시스템","system"
"시아버지","媤-"
"시야","視野"
"시어머니","媤-"
"시외","市外"
"시외버스","市外bus"
"시원하다",""
"시월","十月"
"시위","示威"
"시인","詩人"
"시일","時日"
"시작","始作"
"시작되다","始作-"
"시작하다","始作-"
"시장","市長"
"시장","市場"
"시절","時節"
"시점","時點"
"시중","市中"
"시즌","season"
"시집","媤-"
"시집","詩集"
"시집가다","媤-"
"시청","市廳"
"시청률","視聽率"
"시청자","視聽者"
"시키다",""
"시합","試合"
"시험","試驗"
"식","式"
"식구","食口"
"식기","食器"
